name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1024;0;1024;3123;1897;3123;1877;0
header;216;70;216;108;1941;108;1941;70
A;1834;529;1834;535;1842;535;1842;529
A;1258;808;1258;814;1264;814;1264;808
A;1648;878;1648;884;1654;884;1654;878
A;1173;982;1173;988;1179;988;1179;982
A;1788;1956;1788;1962;1795;1962;1795;1956
A;1257;2167;1257;2172;1263;2172;1263;2167
A;1850;2266;1850;2272;1857;2272;1857;2266
A;1780;2372;1780;2376;1785;2376;1785;2372
B;1750;2442;1750;2458;1759;2458;1759;2442
A;1222;2549;1222;2554;1228;2554;1228;2549
A;1574;2754;1574;2757;1577;2757;1577;2754
A;1114;2807;1114;2820;1126;2820;1126;2807
