name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;514;0;964;3137;2014;3137;2014;0
header;2003;533;2003;545;2025;545;2025;533
A;1146;113;1146;123;1156;123;1156;113
B;585;128;585;148;601;148;601;128
A;1175;134;1175;139;1179;139;1179;134
A;534;136;534;140;535;140;535;136
A;1194;140;1194;140;1194;140;1194;140
A;1189;142;1189;142;1189;142;1189;142
A;1419;151;1419;151;1419;151;1419;151
A;643;155;643;155;643;155;643;155
A;1141;156;1141;156;1141;156;1141;156
A;537;157;537;157;537;157;537;157
A;938;158;938;163;945;163;945;158
A;918;182;918;190;929;190;929;182
A;846;447;846;447;847;447;847;447
A;2005;530;2005;532;2006;532;2006;530
A;1558;606;1558;610;1562;610;1562;606
A;1615;616;1615;619;1621;619;1621;616
A;1582;672;1582;672;1582;672;1582;672
A;1583;676;1583;676;1583;676;1583;676
A;1543;682;1543;682;1543;682;1543;682
A;1545;709;1545;709;1545;709;1545;709
A;1355;899;1355;909;1368;909;1368;899
A;1356;925;1356;936;1361;936;1361;925
A;1310;963;1310;963;1310;963;1310;963
A;1318;1033;1318;1033;1318;1033;1318;1033
A;1977;1035;1977;1049;1984;1049;1984;1035
A;1927;1035;1927;1035;1927;1035;1927;1035
A;1915;1035;1915;1035;1915;1035;1915;1035
A;1980;1157;1980;1165;1984;1165;1984;1157
A;1921;1303;1921;1303;1921;1303;1921;1303
A;1819;1394;1819;1394;1819;1394;1819;1394
A;1980;1402;1980;1404;1983;1404;1983;1402
A;1863;1409;1863;1409;1863;1409;1863;1409
A;1981;1413;1981;1413;1981;1413;1981;1413
A;1136;1419;1136;1419;1136;1419;1136;1419
A;1846;1553;1846;1554;1846;1554;1846;1553
A;1854;1553;1854;1554;1854;1554;1854;1553
A;1859;1669;1859;1676;1876;1676;1876;1669
A;1962;1682;1962;1683;1962;1683;1962;1682
A;1928;1708;1928;1708;1928;1708;1928;1708
A;1804;1734;1804;1734;1804;1734;1804;1734
A;1884;1767;1884;1775;1893;1775;1893;1767
A;1839;1772;1839;1782;1845;1782;1845;1772
A;1931;1835;1931;1835;1931;1835;1931;1835
A;1914;1835;1914;1835;1914;1835;1914;1835
A;1973;1841;1973;1841;1973;1841;1973;1841
A;1950;1867;1950;1867;1950;1867;1950;1867
A;983;1946;983;1946;983;1946;983;1946
A;1010;1948;1010;1948;1010;1948;1010;1948
A;1003;1953;1003;1953;1003;1953;1003;1953
A;988;1955;988;1955;988;1955;988;1955
A;958;1967;958;1967;958;1967;958;1967
A;1820;2453;1820;2453;1820;2453;1820;2453
A;1827;2530;1827;2530;1827;2530;1827;2530
A;1819;2539;1819;2539;1819;2539;1819;2539
