name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;252;0;252;3119;1185;3119;1138;0
header;256;143;256;177;1977;177;1977;143
A;726;597;726;601;731;601;731;597
A;663;770;663;776;668;776;668;770
A;502;807;502;813;509;813;509;807
A;502;842;502;848;509;848;509;842
A;699;1015;699;1021;704;1021;704;1015
A;471;1085;471;1091;477;1091;477;1085
A;381;1259;381;1264;386;1264;386;1259
A;1035;1540;1035;1545;1041;1545;1041;1540
A;429;1817;429;1822;436;1822;436;1817
A;536;1887;536;1892;541;1892;541;1887
B;657;1920;657;1939;670;1939;670;1920
A;809;1983;809;1985;810;1985;810;1983
A;1164;2957;1164;2967;1175;2967;1175;2957
